"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"CEER_BROADN","Daily Nominal Canadian Effective Exchange Rates","Nominal Canadian Effective Exchange Rate (CEER) (1999=100)"
"CEER_BROADN_XUS","Daily Nominal CEER excluding the U.S. dollar","Nominal Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100)"
"CEER_MCN","Daily Nominal CEER versus Major Currencies","Nominal Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100)"
"CEER_OITPN","Daily Nominal CEER versus Other Important Trading Partners","Nominal Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100)"

"OBSERVATIONS"
"date","CEER_BROADN","CEER_BROADN_XUS","CEER_MCN","CEER_OITPN"
"2013-08-19","135.17","126.55","135.40","138.04"
"2013-08-20","134.49","125.79","134.64","137.55"
"2013-08-21","133.97","125.63","133.96","137.43"
"2013-08-22","133.21","125.03","133.19","136.68"
"2013-08-23","132.84","124.38","133.09","135.61"
"2013-08-26","133.05","124.76","133.17","136.18"
"2013-08-27","133.31","125.10","133.16","137.10"
"2013-08-28","133.50","125.30","133.47","136.98"
"2013-08-29","133.26","125.28","133.31","136.55"
"2013-08-30","132.99","125.09","133.01","136.33"
"2013-09-02","132.99","125.09","133.01","136.33"
"2013-09-03","133.41","125.64","133.39","136.89"
"2013-09-04","133.80","125.77","133.91","136.94"
"2013-09-05","133.79","125.97","133.93","136.88"
"2013-09-06","134.81","126.56","135.12","137.46"
"2013-09-09","134.93","126.50","135.28","137.52"
"2013-09-10","135.05","126.62","135.45","137.52"
"2013-09-11","135.15","126.55","135.59","137.50"
"2013-09-12","135.26","126.55","135.70","137.60"
"2013-09-13","135.05","126.42","135.51","137.34"
"2013-09-16","135.08","126.17","135.62","137.16"
"2013-09-17","135.39","126.44","135.95","137.43"
"2013-09-18","135.12","126.19","135.66","137.20"
"2013-09-19","135.49","125.98","136.29","136.95"
"2013-09-20","134.91","125.52","135.66","136.49"
"2013-09-23","134.97","125.58","135.69","136.61"
"2013-09-24","134.92","125.63","135.57","136.75"
"2013-09-25","134.93","125.64","135.45","137.06"
"2013-09-26","134.79","125.70","135.26","137.05"
"2013-09-27","135.05","125.92","135.35","137.75"
"2013-09-30","135.21","126.04","135.53","137.85"
"2013-10-01","134.55","125.39","134.85","137.22"
"2013-10-02","134.41","125.12","134.70","137.11"
"2013-10-03","134.49","125.17","134.70","137.40"
"2013-10-04","134.66","125.28","135.07","137.06"
"2013-10-07","134.69","125.33","135.08","137.15"
"2013-10-08","134.39","125.08","134.71","137.01"
"2013-10-09","133.75","124.67","134.07","136.37"
"2013-10-10","133.77","124.55","134.29","135.88"
"2013-10-11","133.73","124.49","134.25","135.82"
"2013-10-14","133.73","124.49","134.25","135.82"
"2013-10-15","133.86","124.57","134.55","135.55"
"2013-10-16","134.13","124.76","134.95","135.50"
"2013-10-17","134.40","124.56","135.21","135.82"
"2013-10-18","134.36","124.51","135.11","135.91"
"2013-10-21","134.43","124.76","135.06","136.29"
"2013-10-22","134.35","124.46","135.02","136.11"
"2013-10-23","133.04","123.24","133.63","134.96"
"2013-10-24","132.59","122.84","133.12","134.65"
"2013-10-25","132.18","122.40","132.81","133.97"
"2013-10-28","132.27","122.52","132.93","134.02"
"2013-10-29","132.36","122.68","133.03","134.06"
"2013-10-30","132.23","122.56","132.90","133.93"
"2013-10-31","132.97","123.62","133.56","134.91"
"2013-11-01","133.15","124.11","133.69","135.21"
"2013-11-04","133.35","124.14","133.95","135.23"
"2013-11-05","133.13","124.14","133.59","135.40"
"2013-11-06","133.43","124.34","133.84","135.81"
"2013-11-07","133.39","124.55","133.80","135.78"
"2013-11-08","133.00","124.34","133.38","135.44"
"2013-11-11","133.00","124.34","133.38","135.44"
"2013-11-12","132.86","124.26","133.18","135.44"
"2013-11-13","133.10","124.31","133.50","135.51"
"2013-11-14","132.68","123.87","133.16","134.87"
"2013-11-15","133.08","124.15","133.64","135.07"
"2013-11-18","133.25","124.10","133.94","134.92"
"2013-11-19","132.76","123.65","133.43","134.46"
"2013-11-20","133.21","124.24","133.82","135.06"
"2013-11-21","132.63","123.89","133.13","134.78"
"2013-11-22","132.12","123.26","132.66","134.13"
"2013-11-25","131.99","123.24","132.55","133.94"
"2013-11-26","132.04","123.27","132.52","134.21"
"2013-11-27","131.52","122.84","131.97","133.73"
"2013-11-28","131.48","122.76","131.91","133.77"
"2013-11-29","131.44","122.75","131.84","133.82"
"2013-12-02","131.20","122.70","131.55","133.69"
"2013-12-03","130.75","122.18","131.02","133.43"
"2013-12-04","130.37","121.85","130.74","132.76"
"2013-12-05","130.80","122.00","131.19","133.15"
"2013-12-06","130.40","121.55","130.94","132.37"
"2013-12-09","130.50","121.48","131.17","132.16"
"2013-12-10","130.63","121.52","131.26","132.37"
"2013-12-11","130.84","121.73","131.40","132.79"
"2013-12-12","130.69","121.83","131.18","132.79"
"2013-12-13","131.24","122.33","131.81","133.17"
"2013-12-16","131.35","122.33","131.93","133.24"
"2013-12-17","130.95","121.97","131.54","132.84"
"2013-12-18","130.60","121.72","131.10","132.70"
"2013-12-19","130.45","121.79","130.99","132.43"
"2013-12-20","130.40","121.73","130.92","132.42"
"2013-12-23","131.31","122.55","131.81","133.40"
"2013-12-24","131.19","122.50","131.68","133.30"
"2013-12-25","131.19","122.50","131.68","133.30"
"2013-12-26","131.19","122.50","131.68","133.30"
"2013-12-27","130.17","121.49","130.61","132.38"
"2013-12-30","130.74","121.91","131.19","132.95"
"2013-12-31","130.86","122.09","131.30","133.08"
"2014-01-01","130.86","122.09","131.30","133.08"
"2014-01-02","131.10","122.51","131.55","133.34"
"2014-01-03","131.37","122.80","131.86","133.52"
"2014-01-06","130.81","122.26","131.25","133.05"
"2014-01-07","129.81","121.34","130.30","131.91"
"2014-01-08","129.15","120.80","129.63","131.26"
"2014-01-09","128.65","120.38","129.05","130.93"
"2014-01-10","127.54","119.04","128.06","129.50"
"2014-01-13","128.02","119.41","128.59","129.86"
"2014-01-14","127.29","118.76","127.80","129.26"
"2014-01-15","127.56","119.24","128.03","129.63"
"2014-01-16","127.82","119.66","128.15","130.28"
"2014-01-17","127.38","119.22","127.79","129.61"
"2014-01-20","127.34","119.14","127.76","129.53"
"2014-01-21","127.30","119.18","127.63","129.71"
"2014-01-22","126.21","118.19","126.52","128.68"
"2014-01-23","125.40","117.32","125.54","128.25"
"2014-01-24","126.23","118.14","126.25","129.39"
"2014-01-27","125.83","117.78","125.80","129.10"
"2014-01-28","125.20","117.14","125.31","128.14"
"2014-01-29","125.18","117.11","125.26","128.20"
"2014-01-30","125.13","117.24","125.27","127.98"
"2014-01-31","125.78","117.92","125.90","128.70"
"2014-02-03","126.34","118.51","126.28","129.73"
"2014-02-04","126.45","118.49","126.56","129.42"
"2014-02-05","125.85","117.85","126.00","128.69"
"2014-02-06","126.06","117.88","126.27","128.75"
"2014-02-07","126.69","118.55","126.83","129.58"
"2014-02-10","126.27","118.08","126.41","129.14"
"2014-02-11","126.52","118.29","126.67","129.37"
"2014-02-12","126.92","118.70","127.10","129.72"
"2014-02-13","127.00","118.72","127.10","130.01"
"2014-02-14","126.81","118.36","126.99","129.58"
"2014-02-17","126.81","118.36","126.99","129.58"
"2014-02-18","127.08","118.58","127.25","129.93"
"2014-02-19","126.07","117.68","126.18","129.03"
"2014-02-20","125.57","117.36","125.67","128.53"
"2014-02-21","125.26","117.04","125.38","128.16"
"2014-02-24","125.94","117.57","126.09","128.77"
"2014-02-25","125.68","117.36","125.75","128.72"
"2014-02-26","125.51","117.39","125.55","128.61"
"2014-02-27","125.15","116.95","125.17","128.29"
"2014-02-28","125.74","117.38","125.74","128.95"
"2014-03-03","125.68","117.44","125.57","129.15"
"2014-03-04","125.46","117.27","125.45","128.69"
"2014-03-05","126.08","117.76","126.15","129.13"
"2014-03-06","126.78","118.15","126.97","129.52"
"2014-03-07","125.45","116.99","125.56","128.38"
"2014-03-10","125.35","116.96","125.38","128.47"
"2014-03-11","125.60","117.23","125.63","128.75"
"2014-03-12","125.08","116.75","125.01","128.47"
"2014-03-13","125.77","117.24","125.73","129.08"
"2014-03-14","125.45","116.97","125.36","128.90"
"2014-03-17","125.88","117.40","125.75","129.42"
"2014-03-18","125.51","117.06","125.37","129.06"
"2014-03-19","124.48","116.12","124.35","128.00"
"2014-03-20","124.11","116.16","123.87","127.88"
"2014-03-21","124.69","116.67","124.51","128.36"
"2014-03-24","124.32","116.20","124.23","127.72"
"2014-03-25","124.74","116.58","124.69","128.06"
"2014-03-26","125.07","116.84","125.02","128.38"
"2014-03-27","125.98","117.63","126.03","129.06"
"2014-03-28","125.92","117.60","126.01","128.93"
"2014-03-31","125.97","117.57","126.07","128.93"
"2014-04-01","126.21","117.74","126.38","128.99"
"2014-04-02","126.28","117.92","126.44","129.12"
"2014-04-03","126.41","118.20","126.52","129.36"
"2014-04-04","126.89","118.49","127.12","129.57"
"2014-04-07","126.87","118.37","127.10","129.53"
"2014-04-08","127.12","118.31","127.44","129.56"
"2014-04-09","127.40","118.62","127.62","130.09"
"2014-04-10","127.16","118.28","127.33","129.97"
"2014-04-11","126.63","117.81","126.79","129.46"
"2014-04-14","126.64","117.94","126.82","129.44"
"2014-04-15","126.61","118.00","126.72","129.58"
"2014-04-16","126.04","117.45","126.20","128.87"
"2014-04-17","126.39","117.77","126.53","129.27"
"2014-04-18","126.39","117.77","126.53","129.27"
"2014-04-21","126.21","117.68","126.37","129.02"
"2014-04-22","126.17","117.66","126.27","129.14"
"2014-04-23","126.13","117.65","126.19","129.22"
"2014-04-24","126.20","117.72","126.23","129.33"
"2014-04-25","126.04","117.59","126.02","129.33"
"2014-04-28","126.14","117.69","126.13","129.40"
"2014-04-29","126.95","118.44","127.01","130.07"
"2014-04-30","126.90","118.28","126.91","130.12"
"2014-05-01","126.80","118.17","126.83","129.95"
"2014-05-02","126.65","118.00","126.76","129.62"
"2014-05-05","126.81","118.09","126.92","129.77"
"2014-05-06","127.38","118.46","127.52","130.30"
"2014-05-07","127.31","118.38","127.48","130.13"
"2014-05-08","127.74","118.78","128.00","130.37"
"2014-05-09","127.45","118.69","127.72","130.04"
"2014-05-12","127.64","118.91","127.91","130.25"
"2014-05-13","127.56","118.81","127.93","129.90"
"2014-05-14","127.57","118.76","127.95","129.85"
"2014-05-15","127.66","118.94","127.95","130.19"
"2014-05-16","127.64","118.84","128.01","129.97"
"2014-05-19","127.64","118.84","128.01","129.97"
"2014-05-20","127.46","118.72","127.80","129.86"
"2014-05-21","127.12","118.43","127.51","129.38"
"2014-05-22","127.52","118.80","127.96","129.69"
"2014-05-23","127.89","119.18","128.35","130.01"
"2014-05-26","128.06","119.32","128.50","130.24"
"2014-05-27","128.03","119.43","128.41","130.36"
"2014-05-28","128.07","119.48","128.46","130.35"
"2014-05-29","128.30","119.57","128.76","130.40"
"2014-05-30","127.98","119.31","128.37","130.29"
"2014-06-02","127.82","119.33","128.15","130.26"
"2014-06-03","127.61","119.15","127.89","130.16"
"2014-06-04","127.38","118.96","127.66","129.94"
"2014-06-05","127.31","118.80","127.66","129.70"
"2014-06-06","127.23","118.67","127.59","129.57"
"2014-06-09","127.61","119.09","127.99","129.91"
"2014-06-10","127.60","119.13","128.00","129.85"
"2014-06-11","128.13","119.58","128.52","130.41"
"2014-06-12","128.23","119.60","128.65","130.46"
"2014-06-13","128.08","119.51","128.50","130.30"
"2014-06-16","128.28","119.69","128.59","130.79"
"2014-06-17","128.42","119.97","128.67","131.07"
"2014-06-18","128.18","119.72","128.43","130.85"
"2014-06-19","128.47","119.79","128.78","130.97"
"2014-06-20","129.30","120.65","129.62","131.80"
"2014-06-23","129.65","120.91","130.00","132.09"
"2014-06-24","129.61","120.93","129.93","132.10"
"2014-06-25","129.75","120.99","130.04","132.34"
"2014-06-26","129.92","121.14","130.25","132.41"
"2014-06-27","130.19","121.30","130.56","132.58"
"2014-06-30","130.02","120.99","130.42","132.35"
"2014-07-01","130.02","120.99","130.42","132.35"
"2014-07-02","130.20","121.21","130.61","132.48"
"2014-07-03","130.72","121.81","131.17","132.92"
"2014-07-04","130.65","121.73","131.13","132.78"
"2014-07-07","130.39","121.50","130.82","132.64"
"2014-07-08","130.19","121.27","130.62","132.43"
"2014-07-09","130.45","121.48","130.90","132.64"
"2014-07-10","130.40","121.49","130.81","132.69"
"2014-07-11","129.66","120.81","130.07","131.94"
"2014-07-14","129.61","120.74","130.03","131.87"
"2014-07-15","129.19","120.45","129.58","131.51"
"2014-07-16","129.41","120.68","129.86","131.58"
"2014-07-17","129.40","120.69","129.79","131.72"
"2014-07-18","129.61","120.90","130.03","131.87"
"2014-07-21","129.59","120.86","130.02","131.82"
"2014-07-22","129.49","120.77","130.03","131.46"
"2014-07-23","129.52","120.79","130.08","131.45"
"2014-07-24","129.57","120.90","130.10","131.58"
"2014-07-25","128.74","120.14","129.30","130.64"
"2014-07-28","128.90","120.30","129.43","130.88"
"2014-07-29","128.42","119.95","128.93","130.41"
"2014-07-30","127.91","119.64","128.40","129.95"
"2014-07-31","128.26","120.08","128.60","130.67"
"2014-08-01","127.88","119.70","128.16","130.46"
"2014-08-04","127.88","119.70","128.16","130.46"
"2014-08-05","127.39","119.33","127.71","129.85"
"2014-08-06","127.88","119.77","128.20","130.33"
"2014-08-07","127.94","119.84","128.22","130.50"
"2014-08-08","127.13","118.98","127.44","129.63"
"2014-08-11","127.63","119.41","128.05","129.86"
"2014-08-12","127.55","119.34","127.99","129.70"
"2014-08-13","127.69","119.45","128.20","129.69"
"2014-08-14","127.80","119.46","128.38","129.63"
"2014-08-15","127.78","119.42","128.34","129.65"
"2014-08-18","128.00","119.60","128.66","129.62"
"2014-08-19","127.62","119.31","128.31","129.15"
"2014-08-20","127.56","119.37","128.25","129.12"
"2014-08-21","127.58","119.46","128.24","129.20"
"2014-08-22","127.67","119.64","128.32","129.31"
"2014-08-25","127.38","119.42","128.03","129.03"
"2014-08-26","127.70","119.70","128.40","129.19"
"2014-08-27","128.32","120.21","129.10","129.66"
"2014-08-28","128.75","120.64","129.50","130.16"
"2014-08-29","128.73","120.62","129.56","129.97"
"2014-09-01","128.73","120.62","129.56","129.97"
"2014-09-02","128.18","120.32","128.94","129.54"
"2014-09-03","128.68","120.69","129.52","129.90"
"2014-09-04","129.12","121.40","130.07","130.07"
"2014-09-05","128.75","121.00","129.67","129.75"
"2014-09-08","128.35","120.73","129.29","129.29"
"2014-09-09","127.70","120.37","128.53","128.91"
"2014-09-10","128.42","121.10","129.24","129.66"
"2014-09-11","127.48","120.17","128.28","128.74"
"2014-09-12","127.07","119.86","127.78","128.52"
"2014-09-15","127.41","120.24","128.08","129.00"
"2014-09-16","127.97","120.64","128.70","129.43"
"2014-09-17","128.50","121.21","129.23","129.94"
"2014-09-18","128.76","121.63","129.46","130.28"
"2014-09-19","128.65","121.68","129.38","130.10"
"2014-09-22","128.22","121.31","128.94","129.71"
"2014-09-23","127.63","120.75","128.27","129.27"
"2014-09-24","127.38","120.60","128.07","128.91"
"2014-09-25","127.34","120.71","127.96","129.06"
"2014-09-26","126.86","120.42","127.49","128.53"
"2014-09-29","127.20","120.87","127.67","129.28"
"2014-09-30","126.55","120.31","127.12","128.37"
"2014-10-01","127.04","120.83","127.54","129.03"
"2014-10-02","127.09","120.72","127.58","129.12"
"2014-10-03","126.31","120.35","126.87","128.11"
"2014-10-06","126.96","120.73","127.57","128.68"
"2014-10-07","126.78","120.47","127.35","128.62"
"2014-10-08","126.82","120.54","127.26","128.95"
"2014-10-09","126.97","120.46","127.59","128.66"
"2014-10-10","126.81","120.47","127.37","128.65"
"2014-10-13","126.81","120.47","127.37","128.65"
"2014-10-14","126.03","119.62","126.63","127.77"
"2014-10-15","125.36","118.90","125.72","127.67"
"2014-10-16","125.60","119.11","125.88","128.09"
"2014-10-17","125.83","119.37","126.24","128.03"
"2014-10-20","125.48","119.00","125.86","127.72"
"2014-10-21","126.17","119.70","126.61","128.29"
"2014-10-22","126.32","119.99","126.80","128.37"
"2014-10-23","126.21","119.98","126.67","128.31"
"2014-10-24","126.39","120.06","126.87","128.43"
"2014-10-27","126.04","119.76","126.40","128.37"
"2014-10-28","126.64","120.15","127.13","128.65"
"2014-10-29","126.99","120.37","127.58","128.77"
"2014-10-30","126.64","120.31","127.30","128.22"
"2014-10-31","126.16","120.27","126.79","127.79"
"2014-11-03","125.96","120.37","126.53","127.74"
"2014-11-04","125.04","119.43","125.51","127.07"
"2014-11-05","125.45","120.01","125.96","127.39"
"2014-11-06","125.12","119.86","125.64","127.03"
"2014-11-07","125.82","120.53","126.31","127.80"
"2014-11-10","125.93","120.57","126.47","127.78"
"2014-11-11","125.93","120.57","126.47","127.78"
"2014-11-12","126.64","121.28","127.13","128.64"
"2014-11-13","125.98","120.73","126.40","128.17"
"2014-11-14","126.63","121.38","127.07","128.78"
"2014-11-17","126.56","121.39","127.00","128.69"
"2014-11-18","126.43","121.11","126.89","128.51"
"2014-11-19","126.05","120.86","126.45","128.27"
"2014-11-20","126.55","121.41","126.95","128.77"
"2014-11-21","127.48","122.39","128.00","129.43"
"2014-11-24","127.06","122.07","127.48","129.25"
"2014-11-25","127.19","122.09","127.63","129.34"
"2014-11-26","127.41","122.23","127.80","129.67"
"2014-11-27","126.42","121.38","126.78","128.74"
"2014-11-28","125.73","121.06","125.90","128.51"
"2014-12-01","126.55","121.75","126.66","129.50"
"2014-12-02","126.26","121.79","126.34","129.29"
"2014-12-03","126.86","122.52","126.99","129.77"
"2014-12-04","126.57","122.10","126.60","129.74"
"2014-12-05","126.51","122.53","126.45","129.91"
"2014-12-08","126.11","122.26","125.90","129.84"
"2014-12-09","126.31","122.11","126.05","130.18"
"2014-12-10","125.73","121.63","125.36","129.86"
"2014-12-11","125.43","121.62","124.90","129.99"
"2014-12-12","125.30","121.41","124.61","130.25"
"2014-12-15","124.39","120.59","123.67","129.39"
"2014-12-16","124.33","120.43","123.62","129.33"
