"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-07","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.001","","","","3"
"1995-07","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.002","","","","3"
"1995-07","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","68.2","","","","1"
"1995-07","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","124.5","","","","1"
"1995-07","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","89.3","","","","1"
"1995-07","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","53.9","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","59.2","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.4","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","57.4","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.5","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.404","","","","3"
"1995-10","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.019","","","","3"
"1995-10","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.133","","","","3"
"1995-10","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","56.2","","","","1"
"1995-10","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.3","","","","1"
"1995-10","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.536","","","","3"
"1995-10","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","-0.120","","","","3"
"1995-10","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.089","","","","3"
"1995-10","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.001","","","","3"
"1995-10","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.003","","","","3"
"1995-10","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","68.4","","","","1"
"1995-10","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","123.8","","","","1"
"1995-10","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","89.6","","","","1"
"1995-10","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","54.2","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","59.3","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.1","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","57.5","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.2","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.145","","","","3"
"1996-01","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.005","","","","3"
"1996-01","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","0.020","","","","3"
"1996-01","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","56.2","","","","1"
"1996-01","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.0","","","","1"
"1996-01","Canada","2016A000011124","Real gross domestic income, contribution to real gross national income percent change","Percent","239","units","0","v61992744","1.10","0.166","","","","3"
"1996-01","Canada","2016A000011124","Investment income received from non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992660","1.11","-0.081","","","","3"
"1996-01","Canada","2016A000011124","Less: investment income paid to non-residents, contribution to real gross national income percent change","Percent","239","units","0","v61992661","1.12","0.063","","","","3"
"1996-01","Canada","2016A000011124","Compensation of employees, Canadians working abroad, contribution to real gross national income percent change","Percent","239","units","0","v62690309","1.17","0.008","","","","3"
"1996-01","Canada","2016A000011124","Less: compensation of employees, non-residents working in Canada, contribution to real gross national income percent change","Percent","239","units","0","v62690310","1.18","0.003","","","","3"
"1996-01","Canada","2016A000011124","Gross final domestic expenditure, implicit price index 2017=100","2017=100","402","units","0","v61992662","1.13","68.6","","","","1"
"1996-01","Canada","2016A000011124","Real exchange rate, index 2017=100","2017=100","402","units","0","v61992663","1.14","123.6","","","","1"
"1996-01","Canada","2016A000011124","Terms of trade, index 2017=100","2017=100","402","units","0","v61992664","1.15","89.7","","","","1"
"1996-01","Canada","2016A000011124","Real household disposable income, volume index 2017=100","2017=100","402","units","0","v61992665","1.16","54.3","","","","1"
"1996-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100","2017=100","402","units","0","v61992650","1.1","59.7","","","","1"
"1996-04","Canada","2016A000011124","Real gross domestic product, volume index 2017=100, percent change","2017=100","402","units","0","v61992651","1.2","0.7","","","","1"
"1996-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100","2017=100","402","units","0","v61992652","1.3","57.8","","","","1"
"1996-04","Canada","2016A000011124","Real gross domestic income, volume index 2017=100, percent change","Percent","239","units","0","v61992653","1.4","0.6","","","","1"
"1996-04","Canada","2016A000011124","Real gross domestic product, contribution to real gross domestic income percent change","Percent","239","units","0","v61992654","1.5","0.712","","","","3"
"1996-04","Canada","2016A000011124","Real exchange rate, contribution to real gross domestic income percent change","Percent","239","units","0","v61992655","1.6","-0.042","","","","3"
"1996-04","Canada","2016A000011124","Terms of trade, contribution to real gross domestic income percent change","Percent","239","units","0","v61992656","1.7","-0.082","","","","3"
"1996-04","Canada","2016A000011124","Real gross national income, volume index 2017=100","2017=100","402","units","0","v61992657","1.8","56.6","","","","1"
"1996-04","Canada","2016A000011124","Real gross national income, volume index 2017=100, percent change","Percent","239","units","0","v61992658","1.9","0.8","","","","1"
